label,index,key,name,external_id
Indication,1776,name:opioid use disorder,opioid use disorder,
Indication,1777,name:opisthorchiasis,opisthorchiasis,
Indication,1778,name:optic nerve disorder,optic nerve disorder,
Indication,1779,name:optic nerve glioblastoma,optic nerve glioblastoma,
Indication,1780,name:optic neuritis,optic neuritis,
Indication,1781,name:oral candidiasis,oral candidiasis,
Indication,1782,name:oral cavity cancer,oral cavity cancer,
Indication,1783,name:oral lichen planus,oral lichen planus,
Indication,1784,name:oral mucosa leukoplakia,oral mucosa leukoplakia,
Indication,1785,name:oral mucositis,oral mucositis,
Indication,1786,name:oral squamous cell carcinoma,oral squamous cell carcinoma,
Indication,1787,name:oral submucous fibrosis,oral submucous fibrosis,
Indication,1788,name:orbital plasma cell granuloma,orbital plasma cell granuloma,
Indication,1789,name:orchitis,orchitis,
Indication,1790,name:organophosphate poisoning,organophosphate poisoning,
Indication,1791,name:ornithine carbamoyltransferase deficiency,ornithine carbamoyltransferase deficiency,
Indication,1792,name:ornithosis,ornithosis,
Indication,1793,name:oropharyngeal carcinoma,oropharyngeal carcinoma,
Indication,1794,name:oropharynx cancer,oropharynx cancer,
Indication,1795,name:oropharynx squamous cell carcinoma,oropharynx squamous cell carcinoma,
Indication,1796,name:orthostatic hypotension,orthostatic hypotension,
Indication,1797,name:orthostatic intolerance,orthostatic intolerance,
Indication,1798,name:osteitis deformans,osteitis deformans,
Indication,1799,name:osteoarthritis,osteoarthritis,
Indication,1800,"name:osteoarthritis, hip","osteoarthritis, hip",
Indication,1801,"name:osteoarthritis, knee","osteoarthritis, knee",
Indication,1802,name:osteogenesis imperfecta,osteogenesis imperfecta,
Indication,1803,name:osteomalacia,osteomalacia,
Indication,1804,name:osteomyelitis,osteomyelitis,
Indication,1805,name:osteonecrosis,osteonecrosis,
Indication,1806,name:osteopetrosis,osteopetrosis,
Indication,1807,name:osteoporosis,osteoporosis,
Indication,1808,name:osteoradionecrosis,osteoradionecrosis,
Indication,1809,name:osteosarcoma,osteosarcoma,
Indication,1810,name:otitis externa,otitis externa,
Indication,1811,name:otitis media with effusion,otitis media with effusion,
Indication,1812,name:otomycosis,otomycosis,
Indication,1813,name:otosclerosis,otosclerosis,
Indication,1814,name:ototoxicity,ototoxicity,
Indication,1815,name:ovarian cancer,ovarian cancer,
Indication,1816,name:ovarian carcinoma,ovarian carcinoma,
Indication,1817,name:ovarian hyperstimulation syndrome,ovarian hyperstimulation syndrome,
Indication,1818,name:ovarian neoplasm,ovarian neoplasm,
Indication,1819,name:ovarian serous cystadenocarcinoma,ovarian serous cystadenocarcinoma,
Indication,1820,name:ovarian sex cord-stromal tumor,ovarian sex cord-stromal tumor,
Indication,1821,name:overactive bladder,overactive bladder,
Indication,1822,name:overdose,overdose,
Indication,1823,name:pachyonychia congenita,pachyonychia congenita,
Indication,1824,name:pain,pain,
Indication,1825,name:pain agnosia,pain agnosia,
Indication,1826,name:pancreatic carcinoma,pancreatic carcinoma,
Indication,1827,name:pancreatic ductal adenocarcinoma,pancreatic ductal adenocarcinoma,
Indication,1828,name:pancreatic endocrine carcinoma,pancreatic endocrine carcinoma,
Indication,1829,name:pancreatic insulinoma,pancreatic insulinoma,
Indication,1830,name:pancreatic neoplasm,pancreatic neoplasm,
Indication,1831,name:pancreatic neuroendocrine tumor,pancreatic neuroendocrine tumor,
Indication,1832,name:pancreatitis,pancreatitis,
Indication,1833,name:panic disorder,panic disorder,
Indication,1834,name:pantothenate kinase-associated neurodegeneration,pantothenate kinase-associated neurodegeneration,
Indication,1835,name:panuveitis,panuveitis,
Indication,1836,name:papillary renal cell carcinoma,papillary renal cell carcinoma,
Indication,1837,name:papillary thyroid carcinoma,papillary thyroid carcinoma,
Indication,1838,name:papilloma,papilloma,
Indication,1839,name:parametritis,parametritis,
Indication,1840,name:paramyotonia congenita of Von Eulenburg,paramyotonia congenita of Von Eulenburg,
Indication,1841,name:paranasal sinus neoplasm,paranasal sinus neoplasm,
Indication,1842,name:paraneoplastic neurologic syndrome,paraneoplastic neurologic syndrome,
Indication,1843,name:paraneoplastic syndrome,paraneoplastic syndrome,
Indication,1844,name:parapsoriasis,parapsoriasis,
Indication,1845,name:parasitic infection,parasitic infection,
Indication,1846,name:parathyroid adenoma,parathyroid adenoma,
Indication,1847,name:parathyroid disease,parathyroid disease,
Indication,1848,name:paronychia,paronychia,
Indication,1849,name:paroxysmal nocturnal hemoglobinuria,paroxysmal nocturnal hemoglobinuria,
Indication,1850,name:paroxysmal tachycardia,paroxysmal tachycardia,
Indication,1851,name:partial epilepsy,partial epilepsy,
Indication,1852,name:pathological myopia,pathological myopia,
Indication,1853,name:peanut allergic reaction,peanut allergic reaction,
Indication,1854,name:pediatric angiosarcoma,pediatric angiosarcoma,
Indication,1855,name:pediatric fibrosarcoma,pediatric fibrosarcoma,
Indication,1856,name:pediatric lymphoma,pediatric lymphoma,
Indication,1857,name:pelvic organ prolapse,pelvic organ prolapse,
Indication,1858,name:pemphigus,pemphigus,
Indication,1859,name:pemphigus vulgaris,pemphigus vulgaris,
Indication,1860,name:penile cancer,penile cancer,
Indication,1861,name:penile neoplasm,penile neoplasm,
Indication,1862,name:peptic esophagitis,peptic esophagitis,
Indication,1863,name:peptic ulcer disease,peptic ulcer disease,
Indication,1864,name:perceptual disorders,perceptual disorders,
Indication,1865,name:periarthritis,periarthritis,
Indication,1866,name:pericardial effusion,pericardial effusion,
Indication,1867,name:pericarditis,pericarditis,
Indication,1868,name:periodontal disorder,periodontal disorder,
Indication,1869,name:periodontitis,periodontitis,
Indication,1870,name:peripartum cardiomyopathy,peripartum cardiomyopathy,
Indication,1871,name:peripheral arterial disease,peripheral arterial disease,
Indication,1872,name:peripheral nerve injury,peripheral nerve injury,
Indication,1873,name:peripheral nervous system disease,peripheral nervous system disease,
Indication,1874,name:peripheral neuropathy,peripheral neuropathy,
Indication,1875,name:peripheral primitive neuroectodermal tumor,peripheral primitive neuroectodermal tumor,
Indication,1876,name:peripheral vascular disease,peripheral vascular disease,
Indication,1877,name:peripheral vertigo,peripheral vertigo,
Indication,1878,name:peritoneal neoplasm,peritoneal neoplasm,
Indication,1879,name:peritoneum cancer,peritoneum cancer,
Indication,1880,name:peritonitis,peritonitis,
Indication,1881,name:periventricular leukomalacia,periventricular leukomalacia,
Indication,1882,name:peroxisomal disease,peroxisomal disease,
Indication,1883,name:persian gulf syndrome,persian gulf syndrome,
Indication,1884,name:persistent fetal circulation syndrome,persistent fetal circulation syndrome,
Indication,1885,name:pervasive developmental disorder,pervasive developmental disorder,
Indication,1886,name:pharyngitis,pharyngitis,
Indication,1887,name:pharyngoconjunctival fever,pharyngoconjunctival fever,
Indication,1888,name:pharynx cancer,pharynx cancer,
Indication,1889,name:phenylketonuria,phenylketonuria,
Indication,1890,name:phobic disorder,phobic disorder,
Indication,1891,name:photosensitive epilepsy,photosensitive epilepsy,
Indication,1892,name:physical activity,physical activity,
Indication,1893,name:physiological sexual disorder,physiological sexual disorder,
Indication,1894,name:pilocytic astrocytoma,pilocytic astrocytoma,
Indication,1895,name:pituitary dwarfism,pituitary dwarfism,
Indication,1896,name:pituitary-dependent Cushing's disease,pituitary-dependent Cushing's disease,
Indication,1897,name:pityriasis rubra pilaris,pityriasis rubra pilaris,
Indication,1898,name:pityriasis versicolor,pityriasis versicolor,
Indication,1899,name:placenta accreta,placenta accreta,
Indication,1900,name:placenta praevia,placenta praevia,
Indication,1901,name:placental insufficiency,placental insufficiency,
Indication,1902,name:plasma cell leukemia,plasma cell leukemia,
Indication,1903,name:plasma cell neoplasm,plasma cell neoplasm,
Indication,1904,name:plasmacytoma,plasmacytoma,
Indication,1905,name:pleural effusion,pleural effusion,
Indication,1906,name:plexiform neurofibroma,plexiform neurofibroma,
Indication,1907,name:pneumococcal infection,pneumococcal infection,
Indication,1908,name:pneumococcal meningitis,pneumococcal meningitis,
Indication,1909,name:pneumococcal pneumonia,pneumococcal pneumonia,
Indication,1910,name:pneumoconiosis,pneumoconiosis,
Indication,1911,name:pneumocystosis,pneumocystosis,
Indication,1912,name:pneumonia,pneumonia,
Indication,1913,name:poisoning,poisoning,
Indication,1914,name:poliomyelitis,poliomyelitis,
Indication,1915,name:polyarticular arthritis,polyarticular arthritis,
Indication,1916,name:polycystic ovary syndrome,polycystic ovary syndrome,
Indication,1917,name:polycythemia vera,polycythemia vera,
Indication,1918,name:polymyalgia rheumatica,polymyalgia rheumatica,
Indication,1919,name:polymyositis,polymyositis,
Indication,1920,name:polyneuropathy,polyneuropathy,
Indication,1921,name:polyostotic fibrous dysplasia,polyostotic fibrous dysplasia,
Indication,1922,name:polyp,polyp,
Indication,1923,name:polyp of colon,polyp of colon,
Indication,1924,name:porokeratosis,porokeratosis,
Indication,1925,name:porphyria,porphyria,
Indication,1926,name:porphyria cutanea tarda,porphyria cutanea tarda,
Indication,1927,name:portal hypertension,portal hypertension,
Indication,1928,name:post operative nausea and vomiting,post operative nausea and vomiting,
Indication,1929,name:post-concussion syndrome,post-concussion syndrome,
Indication,1930,name:post-operative delirium,post-operative delirium,
Indication,1931,name:post-operative sign or symptom,post-operative sign or symptom,
Indication,1932,name:post-traumatic stress disorder,post-traumatic stress disorder,
Indication,1933,name:postencephalitic Parkinson disease,postencephalitic Parkinson disease,
Indication,1934,name:posterior uveitis,posterior uveitis,
Indication,1935,name:postherpetic neuralgia,postherpetic neuralgia,
Indication,1936,name:postmenopausal atrophic vaginitis,postmenopausal atrophic vaginitis,
Indication,1937,name:postmenopausal osteoporosis,postmenopausal osteoporosis,
Indication,1938,name:postpartum depression,postpartum depression,
Indication,1939,name:postpartum hemorrhage,postpartum hemorrhage,
Indication,1940,name:postpoliomyelitis syndrome,postpoliomyelitis syndrome,
Indication,1941,name:pouchitis,pouchitis,
Indication,1942,name:precancerous condition,precancerous condition,
Indication,1943,name:precocious puberty,precocious puberty,
Indication,1944,name:precursor T-cell lymphoblastic leukemia-lymphoma,precursor T-cell lymphoblastic leukemia-lymphoma,
Indication,1945,name:prediabetes syndrome,prediabetes syndrome,
Indication,1946,name:preeclampsia,preeclampsia,
Indication,1947,name:pregnancy,pregnancy,
Indication,1948,name:premature birth,premature birth,
Indication,1949,name:premature ejaculation,premature ejaculation,
Indication,1950,name:premenstrual tension,premenstrual tension,
Indication,1951,name:presbyopia,presbyopia,
Indication,1952,name:primary adrenal insufficiency,primary adrenal insufficiency,
Indication,1953,name:primary aldosteronism,primary aldosteronism,
Indication,1954,name:primary angle closure glaucoma,primary angle closure glaucoma,
Indication,1955,name:primary biliary cirrhosis,primary biliary cirrhosis,
Indication,1956,name:primary brain neoplasm,primary brain neoplasm,
Indication,1957,name:primary ciliary dyskinesia,primary ciliary dyskinesia,
Indication,1958,name:primary erythermalgia,primary erythermalgia,
Indication,1959,name:primary hyperoxaluria,primary hyperoxaluria,
Indication,1960,name:primary hyperparathyroidism,primary hyperparathyroidism,
Indication,1961,name:primary membranoproliferative glomerulonephritis,primary membranoproliferative glomerulonephritis,
Indication,1962,name:primary myelofibrosis,primary myelofibrosis,
Indication,1963,name:primary ovarian insufficiency,primary ovarian insufficiency,
Indication,1964,name:primary progressive multiple sclerosis,primary progressive multiple sclerosis,
Indication,1965,name:primary pulmonary hypertension,primary pulmonary hypertension,
Indication,1966,name:primary short bowel syndrome,primary short bowel syndrome,
Indication,1967,name:primary systemic amyloidosis,primary systemic amyloidosis,
Indication,1968,name:primitive neuroectodermal tumor,primitive neuroectodermal tumor,
Indication,1969,name:proctitis,proctitis,
Indication,1970,name:proctosigmoiditis,proctosigmoiditis,
Indication,1971,name:progeria,progeria,
Indication,1972,name:progressive multifocal leukoencephalopathy,progressive multifocal leukoencephalopathy,
Indication,1973,name:progressive supranuclear palsy,progressive supranuclear palsy,
Indication,1974,name:proliferative vitreoretinopathy,proliferative vitreoretinopathy,
Indication,1975,name:prolymphocytic leukemia,prolymphocytic leukemia,
Indication,1976,name:propionic acidemia,propionic acidemia,
Indication,1977,name:prostate adenocarcinoma,prostate adenocarcinoma,
Indication,1978,name:prostate cancer,prostate cancer,
Indication,1979,name:prostate carcinoma,prostate carcinoma,
Indication,1980,name:prostate disease,prostate disease,
Indication,1981,name:prostate intraepithelial neoplasia,prostate intraepithelial neoplasia,
Indication,1982,name:prostate neoplasm,prostate neoplasm,
Indication,1983,name:prostatitis,prostatitis,
Indication,1984,name:proximal spinal muscular atrophy,proximal spinal muscular atrophy,
Indication,1985,name:prurigo,prurigo,
Indication,1986,name:pseudohypoaldosteronism,pseudohypoaldosteronism,
Indication,1987,name:pseudomembranous enterocolitis,pseudomembranous enterocolitis,
Indication,1988,name:pseudomyxoma peritonei,pseudomyxoma peritonei,
Indication,1989,name:pseudotumor cerebri,pseudotumor cerebri,
Indication,1990,name:psoriasis,psoriasis,
Indication,1991,name:psoriasis vulgaris,psoriasis vulgaris,
Indication,1992,name:psoriatic arthritis,psoriatic arthritis,
Indication,1993,name:psychiatric disorder,psychiatric disorder,
Indication,1994,name:psychosis,psychosis,
Indication,1995,name:pterygium,pterygium,
Indication,1996,name:ptosis,ptosis,
Indication,1997,name:pulmonary alveolar proteinosis,pulmonary alveolar proteinosis,
Indication,1998,name:pulmonary arterial hypertension,pulmonary arterial hypertension,
Indication,1999,name:pulmonary aspergillosis,pulmonary aspergillosis,
Indication,2000,name:pulmonary edema,pulmonary edema,
Indication,2001,name:pulmonary embolism,pulmonary embolism,
Indication,2002,name:pulmonary fibrosis,pulmonary fibrosis,
Indication,2003,name:pulmonary hypertension,pulmonary hypertension,
Indication,2004,name:pulmonary neuroendocrine tumor,pulmonary neuroendocrine tumor,
Indication,2005,name:pulmonary sarcoidosis,pulmonary sarcoidosis,
Indication,2006,name:pulmonary tuberculosis,pulmonary tuberculosis,
Indication,2007,name:pulmonary venoocclusive disease,pulmonary venoocclusive disease,
Indication,2008,name:pulpitis,pulpitis,
Indication,2009,name:pulsed doppler echocardiography,pulsed doppler echocardiography,
Indication,2010,name:pure red-cell aplasia,pure red-cell aplasia,
Indication,2011,name:pustulosis palmaris et plantaris,pustulosis palmaris et plantaris,
Indication,2012,name:pyelonephritis,pyelonephritis,
Indication,2013,name:pyogenic granuloma,pyogenic granuloma,
Indication,2014,name:pyruvate dehydrogenase deficiency,pyruvate dehydrogenase deficiency,
Indication,2015,name:qualitative or quantitative defects of dysferlin,qualitative or quantitative defects of dysferlin,
Indication,2016,name:radiation pneumonitis,radiation pneumonitis,
Indication,2017,name:radiculopathy,radiculopathy,
Indication,2018,name:radiodermatitis,radiodermatitis,
Indication,2019,name:radiologic finding,radiologic finding,
Indication,2020,name:radius fracture,radius fracture,
Indication,2021,name:reactive arthritis,reactive arthritis,
Indication,2022,name:recessive dystrophic epidermolysis bullosa,recessive dystrophic epidermolysis bullosa,
Indication,2023,name:rectal carcinoma,rectal carcinoma,
Indication,2024,name:rectal neoplasm,rectal neoplasm,
Indication,2025,name:rectum cancer,rectum cancer,
Indication,2026,name:reflex epilepsy,reflex epilepsy,
Indication,2027,name:reflex sympathetic dystrophy,reflex sympathetic dystrophy,
Indication,2028,name:refractive error,refractive error,
Indication,2029,name:refractory anemia,refractory anemia,
Indication,2030,name:refractory anemia with excess blasts,refractory anemia with excess blasts,
Indication,2031,name:relapsing-remitting multiple sclerosis,relapsing-remitting multiple sclerosis,
Indication,2032,name:renal artery obstruction,renal artery obstruction,
Indication,2033,name:renal carcinoma,renal carcinoma,
Indication,2034,name:renal cell adenocarcinoma,renal cell adenocarcinoma,
Indication,2035,name:renal cell carcinoma,renal cell carcinoma,
Indication,2036,name:renal colic,renal colic,
Indication,2037,name:renal dialysis,renal dialysis,
Indication,2038,name:renal osteodystrophy,renal osteodystrophy,
Indication,2039,name:renal tubular acidosis,renal tubular acidosis,
Indication,2040,name:renovascular hypertension,renovascular hypertension,
Indication,2041,name:reproductive system disease,reproductive system disease,
Indication,2042,name:respiratory depression,respiratory depression,
Indication,2043,name:respiratory distress syndrome in premature infants,respiratory distress syndrome in premature infants,
Indication,2044,name:respiratory failure,respiratory failure,
Indication,2045,name:respiratory system disease,respiratory system disease,
Indication,2046,name:respiratory system neoplasm,respiratory system neoplasm,
Indication,2047,name:respiratory tract infectious disorder,respiratory tract infectious disorder,
Indication,2048,name:restless legs syndrome,restless legs syndrome,
Indication,2049,name:retinal artery occlusion,retinal artery occlusion,
Indication,2050,name:retinal detachment,retinal detachment,
Indication,2051,name:retinal edema,retinal edema,
Indication,2052,name:retinal vein occlusion,retinal vein occlusion,
Indication,2053,name:retinitis,retinitis,
Indication,2054,name:retinitis pigmentosa,retinitis pigmentosa,
Indication,2055,name:retinoblastoma,retinoblastoma,
Indication,2056,name:retinopathy,retinopathy,
Indication,2057,name:retinopathy of prematurity,retinopathy of prematurity,
Indication,2058,name:retinoschisis,retinoschisis,
Indication,2059,name:rhabdomyolysis,rhabdomyolysis,
Indication,2060,name:rhabdomyosarcoma,rhabdomyosarcoma,
Indication,2061,name:rheumatic disease,rheumatic disease,
Indication,2062,name:rheumatic heart disease,rheumatic heart disease,
Indication,2063,name:rheumatoid arthritis,rheumatoid arthritis,
Indication,2064,name:rhinitis,rhinitis,
Indication,2065,name:rhinoscleroma,rhinoscleroma,
Indication,2066,name:rib fracture,rib fracture,
Indication,2067,name:rosacea,rosacea,
Indication,2068,name:rotator cuff tear,rotator cuff tear,
Indication,2069,name:salivary gland adenoid cystic carcinoma,salivary gland adenoid cystic carcinoma,
Indication,2070,name:salivary gland cancer,salivary gland cancer,
Indication,2071,name:salivary gland carcinoma,salivary gland carcinoma,
Indication,2072,name:salivary gland neoplasm,salivary gland neoplasm,
Indication,2073,name:sarcoidosis,sarcoidosis,
Indication,2074,name:sarcoma,sarcoma,
Indication,2075,name:sarcopenia,sarcopenia,
Indication,2076,name:scarlet fever,scarlet fever,
Indication,2077,name:schistosomiasis,schistosomiasis,
Indication,2078,name:schizoaffective disorder,schizoaffective disorder,
Indication,2079,name:schizophrenia,schizophrenia,
Indication,2080,name:schizotypal personality disorder,schizotypal personality disorder,
Indication,2081,name:schwannoma,schwannoma,
Indication,2082,name:scleritis,scleritis,
Indication,2083,name:scleroderma,scleroderma,
Indication,2084,name:sclerosing cholangitis,sclerosing cholangitis,
Indication,2085,name:scoliosis,scoliosis,
Indication,2086,name:scrub typhus,scrub typhus,
Indication,2087,name:scurvy,scurvy,
Indication,2088,name:seasonal allergic rhinitis,seasonal allergic rhinitis,
Indication,2089,name:seborrheic dermatitis,seborrheic dermatitis,
Indication,2090,name:seborrheic keratosis,seborrheic keratosis,
Indication,2091,name:secondary Parkinson disease,secondary Parkinson disease,
Indication,2092,name:secondary hyperparathyroidism,secondary hyperparathyroidism,
Indication,2093,name:secondary progressive multiple sclerosis,secondary progressive multiple sclerosis,
Indication,2094,name:sedation,sedation,
Indication,2095,name:seminoma,seminoma,
Indication,2096,name:sensorineural hearing loss,sensorineural hearing loss,
Indication,2097,name:separation anxiety disorder,separation anxiety disorder,
Indication,2098,name:septic shock,septic shock,
Indication,2099,name:septicemic plague,septicemic plague,
Indication,2100,name:serous adenocarcinoma,serous adenocarcinoma,
Indication,2101,name:serous neoplasm,serous neoplasm,
Indication,2102,name:serum lipopolysaccharide activity,serum lipopolysaccharide activity,
Indication,2103,name:severe acute respiratory syndrome,severe acute respiratory syndrome,
Indication,2104,name:severe aplastic anemia,severe aplastic anemia,
Indication,2105,name:severe combined immunodeficiency,severe combined immunodeficiency,
Indication,2106,name:severe cutaneous adverse reaction,severe cutaneous adverse reaction,
Indication,2107,name:sex chromosome disorder of sex development,sex chromosome disorder of sex development,
Indication,2108,name:sex cord-stromal tumor,sex cord-stromal tumor,
Indication,2109,name:sexual dysfunction,sexual dysfunction,
Indication,2110,name:sexually transmitted disease,sexually transmitted disease,
Indication,2111,name:shigellosis,shigellosis,
Indication,2112,name:short bowel syndrome,short bowel syndrome,
Indication,2113,name:short-term memory,short-term memory,
Indication,2114,name:shortness of breath,shortness of breath,
Indication,2115,name:shoulder impingement syndrome,shoulder impingement syndrome,
Indication,2116,name:sickle cell anemia,sickle cell anemia,
Indication,2117,name:sign or symptom,sign or symptom,
Indication,2118,name:silicosis,silicosis,
Indication,2119,name:sinus histiocytosis with massive lymphadenopathy,sinus histiocytosis with massive lymphadenopathy,
Indication,2120,name:sinusitis,sinusitis,
Indication,2121,name:skin aging,skin aging,
Indication,2122,name:skin basal cell carcinoma,skin basal cell carcinoma,
Indication,2123,name:skin cancer,skin cancer,
Indication,2124,name:skin carcinoma,skin carcinoma,
Indication,2125,name:skin disease,skin disease,
Indication,2126,name:skin disease caused by bacterial infection,skin disease caused by bacterial infection,
Indication,2127,name:skin disorder caused by infection,skin disorder caused by infection,
Indication,2128,name:skin infection,skin infection,
Indication,2129,name:skin neoplasm,skin neoplasm,
Indication,2130,name:sleep apnea,sleep apnea,
Indication,2131,name:sleep-wake disorder,sleep-wake disorder,
Indication,2132,name:small cell carcinoma,small cell carcinoma,
Indication,2133,name:small cell lung carcinoma,small cell lung carcinoma,
Indication,2134,name:smallpox,smallpox,
Indication,2135,name:smoking behavior,smoking behavior,
Indication,2136,name:smoking cessation,smoking cessation,
Indication,2137,name:social anxiety disorder,social anxiety disorder,
Indication,2138,name:social behavior,social behavior,
Indication,2139,name:soft tissue sarcoma,soft tissue sarcoma,
Indication,2140,name:solitary fibrous tumor,solitary fibrous tumor,
Indication,2141,name:somatoform disorder,somatoform disorder,
Indication,2142,name:somatostatinoma,somatostatinoma,
Indication,2143,name:spasmodic dystonia,spasmodic dystonia,
Indication,2144,name:specific language disorder,specific language disorder,
Indication,2145,name:spinal cord cancer,spinal cord cancer,
Indication,2146,name:spinal cord disease,spinal cord disease,
Indication,2147,name:spinal cord injury,spinal cord injury,
Indication,2148,name:spinal cord neoplasm,spinal cord neoplasm,
Indication,2149,name:spinal fracture,spinal fracture,
Indication,2150,name:spinal muscular atrophy,spinal muscular atrophy,
Indication,2151,"name:spinal muscular atrophy, type III","spinal muscular atrophy, type III",
Indication,2152,name:spinal stenosis,spinal stenosis,
Indication,2153,name:spinocerebellar ataxia type 1,spinocerebellar ataxia type 1,
Indication,2154,name:spinocerebellar ataxia type 2,spinocerebellar ataxia type 2,
Indication,2155,name:spondylitis,spondylitis,
Indication,2156,name:spondyloarthropathy,spondyloarthropathy,
Indication,2157,name:spontaneous abortion,spontaneous abortion,
Indication,2158,name:sporotrichosis,sporotrichosis,
Indication,2159,name:spotted fever,spotted fever,
Indication,2160,name:sprain,sprain,
Indication,2161,name:squamous cell carcinoma,squamous cell carcinoma,
Indication,2162,name:squamous cell intraepithelial neoplasia,squamous cell intraepithelial neoplasia,
Indication,2163,name:squamous cell lung carcinoma,squamous cell lung carcinoma,
Indication,2164,name:stage 5 chronic kidney disease,stage 5 chronic kidney disease,
Indication,2165,name:staphylococcal pneumonia,staphylococcal pneumonia,
Indication,2166,name:staphylococcal skin infections,staphylococcal skin infections,
Indication,2167,name:status epilepticus,status epilepticus,
Indication,2168,name:stenosing tenosynovitis,stenosing tenosynovitis,
Indication,2169,name:stomach disease,stomach disease,
Indication,2170,name:stomach neoplasm,stomach neoplasm,
Indication,2171,name:stomatitis,stomatitis,
Indication,2172,name:streptococcal infection,streptococcal infection,
Indication,2173,name:stricture,stricture,
Indication,2174,name:stroke,stroke,
Indication,2175,name:strongyloidiasis,strongyloidiasis,
Indication,2176,name:stutter disorder,stutter disorder,
Indication,2177,name:subacute thyroiditis,subacute thyroiditis,
Indication,2178,name:subarachnoid hemorrhage,subarachnoid hemorrhage,
Indication,2179,name:subependymal giant cell astrocytoma,subependymal giant cell astrocytoma,
Indication,2180,name:substance abuse,substance abuse,
Indication,2181,name:substance dependence,substance dependence,
Indication,2182,name:substance withdrawal syndrome,substance withdrawal syndrome,
Indication,2183,name:sudden cardiac arrest,sudden cardiac arrest,
Indication,2184,name:sudden sensorineural hearing loss,sudden sensorineural hearing loss,
Indication,2185,name:suicidal ideation,suicidal ideation,
Indication,2186,name:sulfite oxidase deficiency due to molybdenum cofactor deficiency type A,sulfite oxidase deficiency due to molybdenum cofactor deficiency type A,
Indication,2187,name:sunburn,sunburn,
Indication,2188,name:suppurative otitis media,suppurative otitis media,
Indication,2189,name:swine influenza,swine influenza,
Indication,2190,name:sympathetic ophthalmia,sympathetic ophthalmia,
Indication,2191,name:syndromic disease,syndromic disease,
Indication,2192,name:synovial sarcoma,synovial sarcoma,
Indication,2193,name:synovitis,synovitis,
Indication,2194,name:syphilis,syphilis,
Indication,2195,name:syringomyelia,syringomyelia,
Indication,2196,name:systemic inflammatory response syndrome,systemic inflammatory response syndrome,
Indication,2197,name:systemic lupus erythematosus,systemic lupus erythematosus,
Indication,2198,name:systemic mastocytosis,systemic mastocytosis,
Indication,2199,name:systemic scleroderma,systemic scleroderma,
Indication,2200,name:systolic heart failure,systolic heart failure,
Indication,2201,name:tachypnea,tachypnea,
Indication,2202,name:telangiectasis,telangiectasis,
Indication,2203,name:temporal arteritis,temporal arteritis,
Indication,2204,name:temporomandibular joint disorder,temporomandibular joint disorder,
Indication,2205,name:tendinitis,tendinitis,
Indication,2206,"name:tenosynovial giant cell tumor, diffuse type","tenosynovial giant cell tumor, diffuse type",
Indication,2207,name:tenosynovitis,tenosynovitis,
Indication,2208,name:teratoma,teratoma,
Indication,2209,name:testicular carcinoma,testicular carcinoma,
Indication,2210,name:testicular neoplasm,testicular neoplasm,
Indication,2211,name:tethered spinal cord syndrome,tethered spinal cord syndrome,
Indication,2212,name:thoracic aortic aneurysm,thoracic aortic aneurysm,
Indication,2213,name:thoracic outlet syndrome,thoracic outlet syndrome,
Indication,2214,name:thrombocytopenia,thrombocytopenia,
Indication,2215,name:thrombophilia,thrombophilia,
Indication,2216,name:thrombotic disease,thrombotic disease,
Indication,2217,name:thrombotic thrombocytopenic purpura,thrombotic thrombocytopenic purpura,
Indication,2218,name:thymus cancer,thymus cancer,
Indication,2219,name:thymus neoplasm,thymus neoplasm,
Indication,2220,name:thyroid cancer,thyroid cancer,
Indication,2221,name:thyroid carcinoma,thyroid carcinoma,
Indication,2222,name:thyroid neoplasm,thyroid neoplasm,
Indication,2223,name:thyroid nodule,thyroid nodule,
Indication,2224,name:tibia fracture,tibia fracture,
Indication,2225,name:tic disorder,tic disorder,
Indication,2226,name:tinea,tinea,
Indication,2227,name:tinea pedis,tinea pedis,
Indication,2228,name:tinea unguium,tinea unguium,
Indication,2229,name:tongue cancer,tongue cancer,
Indication,2230,name:tonsil cancer,tonsil cancer,
Indication,2231,name:tonsillitis,tonsillitis,
Indication,2232,name:tooth disease,tooth disease,
Indication,2233,name:toothache,toothache,
Indication,2234,name:total joint arthroplasty,total joint arthroplasty,
Indication,2235,name:toxic epidermal necrolysis,toxic epidermal necrolysis,
Indication,2236,name:toxocariasis,toxocariasis,
Indication,2237,name:toxoplasmosis,toxoplasmosis,
Indication,2238,name:transient ischemic attack,transient ischemic attack,
Indication,2239,name:transposition of the great arteries,transposition of the great arteries,
Indication,2240,name:treatment resistant depression,treatment resistant depression,
Indication,2241,name:trichinosis,trichinosis,
Indication,2242,name:trichomoniasis,trichomoniasis,
Indication,2243,name:trichotillomania,trichotillomania,
Indication,2244,name:trichuriasis,trichuriasis,
Indication,2245,name:trigeminal neuralgia,trigeminal neuralgia,
Indication,2246,name:triple-negative breast cancer,triple-negative breast cancer,
Indication,2247,name:tropical spastic paraparesis,tropical spastic paraparesis,
Indication,2248,name:trypanosomiasis,trypanosomiasis,
Indication,2249,name:tuberculosis,tuberculosis,
Indication,2250,name:tuberous sclerosis,tuberous sclerosis,
Indication,2251,name:type 1 diabetes mellitus,type 1 diabetes mellitus,
Indication,2252,name:type 2 diabetes mellitus,type 2 diabetes mellitus,
